10,15768.03825,20657.59786,48475.2579,24248.29884,37741.27624,29634.62512,30733.41429,27177.35138,47419.95946,27243.76881,14812.52442,12169.49951,24309.02729,33514.32291,14927.7642,48532.62092,26713.48515,33721.17408,18573.33668,12923.07591,9620.792915,17979.7057,50959.05879,44394.27233,105376.8589,77308.84811,15951.47342,16631.53327,92969.03098,30906.85508,40562.51566,47979.15141,57937.29178,16550.2275,24980.17699,37841.36166,10673.18868,40064.04179,95133.105,14597.30338,13602.31312,13572.09371,66529.05459,40932.05706,7570.606671,33077.30252,32405.79796,16710.90996,44324.52139,23622.90993,24309.65697,34798.50715,81750.91028,106508.1621,9203.905181,25245.43434,44232.78567,8164.106879,47759.96443,47230.42933,47365.3972
11,99821.10272,68684.98495,4977.801915,300137.5817,61825.51041,26286.88245,5721.288323,237.5793781,38424.78037,68278.78643,81195.19363,24770.15863,31921.62852,1532.85144,4513.003494,13454.44195,19964.10256,28538.61895,29668.9824,4164.416989,2582.050321,22632.69162,100245.3603,148534.6057,246106.1027,266747.5034,8295.871905,51292.53636,54671.86515,223649.7691,11456.40902,216781.6963,147007.3287,104234.7161,38585.16376,183412.5117,141485.762,129234.0599,183335.9305,29297.07901,48627.98815,103237.5035,19578.2455,11774.64493,69806.29443,25438.44729,13480.79245,522549.4706,49405.44781,12994.21808,245600.7497,88674.11552,76869.44097,442729.8693,237914.3626,41748.44629,70645.31659,17684.13057,176157.1204,35635.48485,9475.393151
12,43990.41516,33924.44208,1685.911979,141952.9694,25264.69279,16188.18468,3725.907741,0,33037.81768,16037.36126,63504.17841,11845.17453,34729.59991,826.9787111,278.7678109,7167.777505,8164.141184,17664.31362,9810.460106,963.503822,1053.175528,4732.653248,44378.20462,84804.99504,158655.6301,42694.18003,4459.105216,18512.674,9617.763371,76962.86359,127.1706716,57521.18086,134840.7118,63190.84872,5903.321601,80406.20145,31073.71691,20221.4744,78085.91853,4710.234844,24923.89788,73186.8338,6026.334528,2880.04098,10680.70012,8243.294136,2336.315583,172086.7761,38923.33627,690.1741179,128810.122,33135.60907,64959.35188,240215.6417,96146.20579,16418.69991,42634.69942,5590.732929,36877.50644,6398.365271,303.6194805
13,4018.315267,7492.153593,157.9880447,13519.78414,2911.730509,1694.461787,1129.231117,310.4720675,977.5059731,7197.80172,3299.336585,1401.576752,1267.619096,130.8533317,87.90693239,470.5315969,794.7816186,979.5747326,1945.170034,0,0,4383.6738,9523.197482,6759.967663,14863.72128,50884.66701,338.648077,838.647454,7111.020239,7794.663297,8708.924791,13339.90616,14927.64878,6156.376373,7968.886814,3432.15432,21704.87649,17729.50695,16920.62466,5056.171526,1756.56124,8859.369211,672.0359591,1404.390483,7139.649517,1901.929793,1000.255732,13215.19133,3266.875634,6779.329544,12988.54858,2421.060019,8179.246417,24391.23967,14435.8023,3248.705988,4038.293596,846.9224157,24346.54722,4072.085231,10235.73177
14,15139.36695,13317.63875,2062.302256,20583.33923,6478.815156,6375.368787,7337.660243,3436.303272,4733.629388,10810.24654,3223.074062,2196.982977,8751.172405,7132.407394,7094.278776,8307.260944,9241.5377,6700.145139,13668.33539,3211.995538,3147.47355,6020.259169,10818.67554,4755.526477,25587.69503,38745.70336,11051.10886,7259.82798,9590.866931,15377.1561,6117.643483,20567.42851,15925.59714,12754.4287,17639.601,6189.559104,10960.79355,15942.71615,8939.143085,17466.16082,16561.91815,6029.189426,8158.761548,7233.791636,11663.33391,3948.852784,3736.334401,13260.4359,9172.804269,6249.543002,36056.3317,24272.78187,8086.285678,16362.58382,61293.68213,6783.741748,12118.82014,7865.339968,17754.3554,17966.03368,22545.38169
15,365.4424462,1600.09185,14857.75769,12251.83252,15156.99498,17637.75967,12753.72499,10853.92509,19236.72374,28920.9733,29129.53499,6055.522043,21790.82851,811.6620951,11178.83945,2281.252362,46407.27791,818.2493115,2286.950448,21745.32831,29236.32489,298.3118534,3832.771731,14707.76372,6755.852887,33160.34082,1724.66461,11335.49669,49516.29082,817.1690487,7824.394203,44251.91329,5930.467388,12590.68286,73884.11641,125174.6285,1529.98716,2098.17789,19425.2908,34728.65659,7471.707038,30907.61314,34590.1863,41143.98396,5641.358402,19149.80781,28547.46343,6432.079105,212.2361979,9146.559051,29774.16389,388.4008069,54163.60854,9210.03649,32061.22806,19456.58407,18318.95464,38591.94623,5752.349268,13768.07164,62562.82219
16,9421.794333,6898.645962,6872.023796,1575.664686,6564.27093,3695.739462,8691.152976,2389.561927,2816.835269,5914.544095,6306.669303,900.315174,18368.56892,15894.27213,373.1272628,10518.92997,7086.125657,6876.273866,4676.578716,430.3942655,1308.257723,4744.020047,9633.023717,9731.1732,11571.23363,18392.55411,2071.778597,1250.23078,19724.63389,8077.559367,4950.541125,4695.703461,5007.456486,7047.59067,1494.278806,4068.078599,6831.161469,17793.81492,12786.58006,0,13800.68893,6502.041626,24561.33041,3833.212069,88.24702204,8613.207829,5255.223061,1696.167733,5729.929401,7452.221424,4123.078836,1448.05943,20350.21353,12039.94565,16064.66095,14106.01556,4912.997724,1690.75799,11615.48382,20082.24511,14798.97152
17,1400.015991,31041.76915,2832.370245,1217.318423,12316.87069,7827.249997,0,3021.231981,2843.733292,83.56059591,18439.98036,0,644.9256946,69.67206688,0,3521.064084,2025.187084,4878.318932,657.0299024,7300.424674,0,623.7054407,1827.628511,82168.32899,0,470.2573212,0,20803.7046,5773.119531,87.06922623,11704.74665,6568.523764,5283.560302,5541.961307,0,35983.58153,0,4486.31832,42631.14352,830.3397237,8268.645535,5282.703545,137200.9677,12398.19046,109.0172928,354.2659861,104.3961267,189.1003303,0,7748.054507,8460.498906,0,170.850633,8336.777069,7903.112656,89.63855474,51508.04043,1042.725097,1113.406251,32010.19787,7560.682719
18,8070.963687,1428.231849,3767.205469,2662.43565,3172.807471,3876.541671,1389.902195,2756.195155,7263.097463,2470.658422,1867.497359,2112.908591,6117.447445,3710.057652,8290.713995,4300.306722,6995.414453,7379.850215,3408.323354,4992.32802,378.9130825,2199.282707,1974.851019,4588.684197,2310.103617,3328.40908,2203.488722,10664.25349,12349.06229,16377.58079,2320.024682,12563.55563,4683.053974,1488.6982,2152.027942,1051.788198,1521.063222,16109.85247,7031.405941,2848.655029,4737.606307,936.5455065,27359.02915,8468.264723,5349.358399,4987.902186,3165.262826,673.801174,32680.47526,1630.587156,8635.166927,5582.764147,822.2834469,5330.580547,2477.810772,5680.657939,3429.36354,959.1168554,3543.449625,11168.60126,9401.567033
19,2933.048566,904.24619,1199.415798,2598.238532,4187.330255,2747.581361,4611.830122,3863.45025,2786.564221,3381.428638,3198.481234,281.1284107,4428.728451,3640.490494,4296.116585,2517.909642,3380.625072,971.7689852,4042.724755,1932.310107,1976.316549,578.5440905,4305.980128,10558.16901,3929.159015,2715.307471,1223.142568,2857.716967,7136.382679,8544.910531,11111.65983,6709.725307,2648.516114,2908.449041,2851.508659,2132.701895,1056.454462,5877.637743,4325.865168,1824.635417,1953.72296,1863.122401,11921.19139,2949.106024,1236.751552,2987.53892,1149.409126,182.810467,634.5549213,2042.293088,10141.81725,913.5327171,447.9536467,1618.100397,1364.6419,5195.066456,3056.909281,794.7617964,4790.197126,12161.34494,7358.363485
20,182050.8505,131420.4866,133938.6192,155985.6024,67225.88024,162011.3271,31335.53784,212927.8089,52292.56049,244477.5489,275374.7925,169579.8402,92524.95638,255358.6256,193587.3447,76692.03007,192531.402,253631.3957,23906.41824,119619.4996,117339.0595,135226.0047,77987.11213,42059.67391,100173.2165,44378.36187,37776.41366,117407.0464,50402.58186,72013.36546,143772.6769,150494.8779,83853.71663,223451.5549,134387.7528,58668.99401,59374.67294,135559.4646,58225.67648,116953.084,89828.51904,72421.33963,71233.7658,174939.3931,107124.0626,51546.52134,111785.1449,7181.37783,125468.9666,156258.4265,196196.2179,165405.3929,158990.1761,127765.5166,55607.06354,109227.7104,48494.82326,99549.30272,72356.60232,60072.60487,92629.40511
21,88830.78358,43482.07121,48045.22919,59991.18522,98393.01172,36203.14661,10952.67319,97604.86121,19643.0663,86648.72618,129738.6606,98476.09324,70397.10498,62293.95823,55912.27399,41877.66522,32009.24585,59817.69015,13484.08193,24864.22863,78419.04424,26614.95158,22780.32922,13898.85947,21027.54854,52315.07043,23294.90514,22623.41827,24891.25099,28068.45064,35539.30536,22013.16459,29216.33585,64424.59456,49452.25245,38101.44865,6387.784317,23705.31567,24250.71335,31219.24625,75316.98494,46467.86035,76056.49416,68393.8484,49857.40699,19633.64878,40531.99565,4480.923546,161606.6006,36942.48875,115333.7787,41885.69845,38480.53326,35264.00444,61119.43415,26671.88081,70426.41034,32802.99537,20709.70389,35273.48484,38942.82257
22,12852.72775,10572.60979,9153.565479,10541.9973,4617.768719,9991.229149,1720.017473,16128.41923,2997.365188,19479.45604,20305.65569,11255.19519,7653.160085,20616.88812,14794.75815,5815.959192,12215.31485,19172.93313,2578.149658,9405.251558,9559.997675,9240.553648,4659.61656,1986.346094,6725.286119,2810.001955,2010.045653,8834.612856,4671.780184,4297.013358,12083.41691,10595.90635,5111.160971,15386.7651,11647.67389,3244.776452,4160.520514,10191.34261,3106.84155,8014.465643,5850.189413,4866.441477,4509.841387,12978.19185,17594.62096,2795.327556,7679.796084,385.1561457,9655.788475,10696.96478,16620.92532,11958.80378,11731.86046,9142.394073,3180.968234,8687.452864,2708.793491,6610.422447,4360.255423,3072.556911,6888.008417
23,13603.66398,4864.337943,16851.31898,17382.47467,19996.21691,10011.88113,1426.40655,18357.28823,3165.318608,9964.338549,14761.16971,9294.879081,19056.49254,5892.593839,12603.66945,7781.851796,7852.188335,9620.212534,2564.862513,8295.473682,12195.45881,8517.164069,3633.732923,3996.789686,4152.928688,10391.71335,3435.891519,2060.964446,3411.314891,6970.382789,3790.306647,4069.939152,14315.57905,10294.92661,3929.568148,6779.291846,1040.061019,7249.055103,5353.114463,5083.77971,13880.5946,7059.848488,11521.49926,7056.138905,6274.296572,8809.878224,7195.44295,650.3705706,28662.0507,3267.725722,20801.76026,6117.424868,13215.00372,9209.597009,13153.66988,3399.77725,8939.099544,7564.7251,6277.003601,4751.148423,6596.420761
24,13335.19039,5408.11698,13660.02168,18752.25206,14046.83376,21495.93857,11141.64184,12767.90552,8889.730615,8324.950648,13188.50613,12543.35846,10703.20882,9382.700002,10380.35296,16225.12185,22251.45026,9110.29383,5653.599241,13111.88186,8287.242427,8102.09546,12130.43363,13462.56854,11389.31518,30208.42451,11323.48736,11140.49366,38248.5466,14164.7789,13118.68527,12831.58007,19523.96411,15086.25099,9976.448882,11241.95831,11063.41422,21450.28026,29063.47,10743.29343,25136.2541,17825.34049,12906.37267,18089.03567,5376.779284,18148.29975,9904.407709,8071.42949,17086.95983,14191.91589,8194.226902,14326.34503,27348.50756,22413.99233,10405.49688,12122.90954,10700.78438,10494.70262,10945.75161,18507.89174,13703.32251
25,14954.24486,3799.538355,6162.384319,18514.57841,15051.16851,15739.66785,7629.105075,6816.850347,7545.53583,7063.951897,11168.97109,10092.3757,10928.6749,12404.0779,8140.963616,10835.85115,11003.52073,9926.55234,5361.718362,8366.79941,5482.934179,6496.727226,11285.40554,12761.52772,12584.21771,21351.75393,8749.040178,9791.593764,29286.55072,12543.03232,10896.26979,11309.40501,8586.138305,7939.625509,6639.986957,11513.58466,7711.983056,17574.88713,23266.89898,6874.712143,19888.75847,10797.74436,12250.60587,8651.121718,7363.509382,16682.32302,11202.69445,6563.626678,12257.93002,8885.433546,6652.728167,10524.96207,12652.1175,17015.10653,9616.575939,5582.776642,7557.201598,9372.842978,7790.516528,9045.257684,10306.51881
26,168611.3031,56069.97396,118747.4553,170699.0307,111995.0292,136462.9315,117784.7505,135093.7747,16389.68399,139091.4007,123936.3067,90494.43619,97377.38293,80725.98365,185616.1506,54842.69065,158870.4762,81657.92867,79252.15115,34331.43617,53393.18386,152816.239,54432.90355,88576.66828,62865.78398,433781.8327,102292.1559,104340.3454,205037.7265,48804.78925,142086.1472,113616.9619,152364.3305,215802.8775,98756.71689,23555.22398,95045.48643,134208.3468,25993.6322,183514.6969,66137.80573,134352.7572,287098.9234,132621.957,196996.9031,36961.7922,113735.2462,61154.86434,97958.96712,51358.1043,101883.1236,101859.3966,291280.4183,229437.9828,132272.6954,141827.5029,106303.3093,104972.837,81434.36551,148706.8523,137738.2794
27,7870.574635,1321.056728,5000.681114,6608.182856,3470.09613,5004.727938,5128.353856,5435.164411,0,6585.059365,4179.465576,3662.111252,2259.062212,2889.994924,6574.345293,718.5411486,5859.164923,3470.965856,3182.685293,0,1496.573335,6049.411186,789.904354,1855.628108,812.6655737,20028.37946,3814.257642,3930.521878,9412.105448,580.8678955,6785.404588,3850.449949,6329.088736,10119.22271,4055.720798,166.2090163,3317.57482,4984.935431,272.0385633,6208.967607,2144.01059,5910.349409,14336.26062,5385.483622,11438.85471,278.5505451,3701.948382,1904.622688,4220.919391,748.9422471,4380.395583,2127.148077,11913.68723,13045.63074,4665.706154,4693.128134,5215.86852,3969.3847,1575.770635,4532.3784,5138.057047
28,36693.92046,24034.62182,64301.48022,80975.76895,67625.79031,85103.07838,27216.1882,44928.03273,14098.51554,25640.85008,62028.04817,46440.27785,39021.12504,20094.82671,26650.46264,33654.07332,45931.5912,45432.3498,38885.7753,33390.11655,17902.59848,20845.37849,41044.26292,26289.99923,29930.21263,85802.18733,23403.76997,71104.15997,57113.13463,43860.25779,60332.00004,55038.11124,40134.51673,23234.48985,42440.00621,86787.68869,61881.80203,72474.69317,40839.00619,52431.84081,80883.01792,53309.51091,77619.68332,33071.03965,67715.47424,18923.21524,53350.68723,48747.7025,41501.43942,37373.87213,41863.01035,40325.06032,17395.93158,57578.28664,56495.1322,30723.82012,68654.10933,53256.97447,48834.61469,60275.50747,24225.91182
29,11968.64248,14468.56712,12202.39517,16662.80703,15163.78891,20887.23973,9580.950462,11921.29466,10797.82956,10256.28205,12381.38081,14306.15028,10754.03667,13680.72239,13480.95166,7687.556605,22936.43375,10224.0455,6227.774906,14261.21404,8376.907059,11216.35505,11009.41274,15848.10714,14455.00909,32365.68793,7257.48791,11277.81674,34496.12121,16895.31452,11164.59726,13462.94691,14236.65477,16889.94724,8601.927205,15060.16955,15361.21324,22243.51906,32557.55905,10191.50076,27301.27391,15938.10772,17962.78687,13973.58616,9776.077369,22705.00933,12329.27825,9296.021449,13844.15624,18634.85599,8927.97675,18376.93238,27955.88101,21563.94163,13980.15332,6054.146521,12379.10029,12591.2485,16458.3561,16115.23883,14263.38831
30,17731.43054,27660.44621,18684.45409,14277.80606,23533.38877,27558.65757,13086.39449,18219.56861,11210.92393,7849.261891,28879.72399,16818.22986,10244.1375,4811.973085,9407.184646,17450.15432,29623.99902,20714.12243,16310.19526,13716.50252,8463.477311,7858.23632,11434.28931,16951.36163,21295.9418,44953.03874,10103.48226,22976.5884,20019.26569,14767.65594,28716.1438,25036.7176,16867.44809,10774.27985,13419.46529,40515.46553,25725.87828,24931.70717,19274.53715,20933.82446,37192.37409,16435.10458,19626.71757,18747.62296,19621.4288,6297.62377,24885.04576,20369.24762,15059.46474,16319.12118,15920.75002,11489.61994,5223.506436,32174.91299,23825.89478,16179.16431,30203.79948,14944.37593,17969.65213,30584.86084,16089.54454
31,46036.27425,45563.40886,46760.06319,66266.77484,17066.98299,66106.51717,18173.03442,44066.76852,59940.78456,80132.18743,53839.70247,29260.22459,46394.36967,43584.15914,12480.93605,43048.77088,64392.81764,47509.18449,44583.76793,72639.28349,22741.1926,35236.56715,76142.31381,38375.26606,20752.49585,29393.52529,9140.887726,31129.6177,55733.24422,59058.9858,34488.86977,77507.44401,46282.69575,41022.52644,20697.68417,17890.31506,7070.361098,13824.53439,66241.35793,59534.76671,67370.85947,7657.470774,37859.20726,21588.60875,27181.72317,71859.49767,43658.21553,22126.2535,12276.24222,37835.25027,15385.32665,12499.55133,55883.50713,27310.2275,32681.97589,36036.111,41120.09369,14191.91835,24961.25758,7910.566654,31401.70093
32,16871.10458,1004.716729,4793.432659,18072.44458,2824.092186,5616.705304,1456.347065,3661.419732,8073.289315,1267.221789,419.6093528,2597.191768,2124.874178,1038.492823,2106.464413,1985.176273,4932.142641,523.8991987,760.5269628,1698.8015,1859.386241,6718.304741,9437.205624,1733.339371,1997.45371,51006.91939,3387.871613,299.1575248,85431.23118,1501.208495,510.0520575,61114.16385,5939.71471,76326.44441,44903.22257,87061.33264,1787.714054,4687.307018,962.8862764,46637.13892,1031.589325,8342.249146,610.0890067,25560.86107,2374.99095,54903.19784,1062.329136,1022.494219,4691.345162,4953.092522,30106.79447,2401.766221,2746.008946,9354.763722,2429.563618,4814.94328,5935.679751,1903.638598,1248.100558,68435.61517,28820.25312
33,24553.70005,23850.57133,51124.11214,18803.8874,20262.92589,24818.17433,35875.85182,39760.43944,30121.0273,18100.79332,40105.87894,23556.77527,41313.25439,36775.54913,32363.50373,24392.35617,14676.96468,67909.85669,91879.89558,44195.53328,32412.04547,50071.30703,21768.83584,17953.14001,9841.093446,7315.638747,28167.41296,40549.48819,18971.18309,10049.45511,33969.56532,14349.29365,33380.71804,34052.81797,27453.06698,37424.5786,29797.22191,86140.46135,32023.66189,27317.82419,21190.22846,48634.9943,10482.49481,33699.41177,25143.48259,16117.95708,27838.56354,16055.85435,11232.12074,11000.40033,49400.05263,69694.07082,21763.02959,21261.99692,9509.012836,23499.02141,16047.26804,34654.39567,29695.13317,11773.60556,23258.89152
34,33193.92426,30453.92162,61485.61679,24443.30332,25703.29813,28831.87801,41334.38544,23463.71603,38169.46956,21640.07104,45620.52183,28157.51813,51384.30115,44794.40057,38090.99089,30736.13043,17084.58839,78129.36597,112892.7756,57776.94373,39367.67055,58381.97537,25749.66179,25039.84541,13114.11861,9259.592733,33438.6398,52685.43964,21188.22229,12550.38459,41328.06408,18604.84396,38085.78445,39185.06959,30492.01615,45477.9053,17901.20372,106486.4609,40539.57868,32056.32654,23542.01368,58084.47251,13055.32684,41881.97842,30774.39158,42412.45458,35830.02705,20135.5322,13775.2351,25807.61825,67638.78323,87928.52864,27551.93549,25979.256,11923.34913,29168.42425,20404.18019,43036.46935,17003.98614,12279.79296,30387.06117
35,5086.830457,8398.471356,8149.71105,9215.247818,5893.692004,12257.38541,10432.74627,9006.648783,12958.45268,11086.40818,11144.34949,12810.5766,15381.70499,15730.51234,17718.78295,16553.90383,19202.15032,13875.79281,16516.38329,16006.96837,13929.20792,16540.40473,1386.311994,4193.578834,15650.43139,5627.39104,5602.476894,5690.787505,3025.22886,4598.356659,4343.01918,7838.610057,7743.079988,7435.322116,5498.681179,7665.332608,6511.484914,11070.27509,10490.66516,16575.96437,9711.632616,6462.154146,8100.280617,14253.2082,12785.0015,11927.16199,10405.47648,10597.48395,11969.57636,12742.5604,10324.93976,15346.28665,13865.3747,12619.51032,18982.15655,13583.05668,14387.81,16911.30759,14597.35899,17513.99743,12763.10192
36,32730.19375,27886.43086,32964.68483,25500.81815,19775.88525,25301.04771,26156.20768,17426.17724,25803.74017,26831.56382,6151.54044,18812.70243,35700.24221,19873.3498,20881.13874,29903.32311,22732.20475,31935.14134,35074.33,21891.58463,15863.53486,35257.65109,30135.93606,29783.51929,40450.18133,49793.6729,27712.0516,22650.78871,41830.04694,39136.0796,29755.4783,40814.37393,30299.24705,21552.47428,32594.36791,26003.99712,11438.535,30752.98318,28387.41142,35176.49046,28652.45728,28963.68287,33004.54257,26857.558,26699.05936,16415.53051,20590.19999,31374.54887,25403.67847,23913.5505,46033.12266,12944.30216,22979.32372,21627.37215,27230.93515,44015.4456,26743.88656,21564.61368,21130.19233,14336.48521,11187.04686
37,63415.50369,73412.02425,105209.6374,43949.49303,76063.56177,42161.90195,106130.1745,169799.9485,60929.40733,42736.09598,124242.2648,80102.97379,106807.7406,107108.874,103166.4105,115333.3085,31211.23093,120098.9549,207737.9479,58975.35752,130271.2854,106509.8631,80153.92806,75878.06858,41710.20029,9636.562522,97858.93573,101257.8758,31569.88042,16537.52534,73785.44637,34931.23672,81285.95006,95290.6675,87063.34782,103963.3375,69145.12798,172283.761,56723.93765,45715.05015,55159.36905,142242.2577,30841.06184,67412.72035,90883.7444,53474.57317,82962.4702,75140.3467,54615.29924,82045.53056,57124.14548,144807.1344,41966.6729,70173.97822,25121.22181,29691.56256,56660.31433,117531.0863,27057.35381,26498.14036,57887.10118
38,9222.669824,6258.987974,5569.415091,3412.424502,17067.87694,3549.511364,18732.10271,5126.854086,1719.24972,9796.213208,7539.419675,3049.120395,13138.9442,10333.25542,2111.843979,13880.02247,6505.670973,4302.441576,7115.868014,327.3088683,5635.974408,16136.72332,9845.365437,8385.61381,7744.466667,12282.38052,9832.633366,4791.419955,19168.34577,4719.016303,15730.31357,4622.724312,13244.94634,9902.867162,7891.689083,13742.69023,12293.77333,22774.13803,7166.215125,3604.339519,13680.08915,12658.51894,22036.85621,17096.6809,3314.305842,6357.063879,5465.80114,6181.720079,14236.42509,15818.67328,7555.145731,5577.830689,12506.9894,25639.06805,8414.449401,6827.374719,9831.086447,1814.57632,11552.29887,27050.73644,19413.55397
